-34.9565174983098,-8.05633444227819
-34.9564794687125,-8.05620265229832
-34.9564160860502,-8.05601438082408
-34.9563590416542,-8.05580728210129
-34.9563400268555,-8.05564411333597
-34.9562956589919,-8.05554370175541
-34.9564984835111,-8.05546211732784
-34.9567013080304,-8.05539936006469
-34.9568217350887,-8.05534287851954
-34.9569738534781,-8.05529894842341
-34.9571640014649,-8.05524246686425
-34.9573224581205,-8.05522991540558
-34.9573034433218,-8.05506047067556
-34.9572463989258,-8.05484081999406
-34.9572020310622,-8.05463372067092
-34.9571640014649,-8.05446427569137
-34.9571386484,-8.05435131233228
-34.9570942805364,-8.05416303999709
-34.9569104708158,-8.0542132459617
-34.9567456758939,-8.05425090043107
-34.9565682044396,-8.05428855489694
-34.9565998957707,-8.05443917272541
-34.956663278433,-8.05469647805276
-34.956720322829,-8.05492240454682
-34.9567773672251,-8.05514833091479
-34.9568344116211,-8.05533032706398
-34.9568914560171,-8.05550604740626
-34.9569548386794,-8.05564411333597
-34.9570245596079,-8.05588259074002
-34.9571006188026,-8.05609596514034
-34.9571259718675,-8.05620265229832
-34.9573161198543,-8.05616499801049
-34.9574618999775,-8.05609596514034
-34.9575506357046,-8.0560457594092
-34.9575189443735,-8.05583866070247
-34.9574618999775,-8.05554997747991
-34.9573985173152,-8.05541818724466
-34.9573604877179,-8.05521736394654
-34.9576203566331,-8.05514205518406
-34.9578548724835,-8.05506674640757
-34.957924593412,-8.05524246686425
-34.957981637808,-8.055449565876
-34.9580640352689,-8.05566921622723
-34.9580830500676,-8.05584493642241
-34.9583302424504,-8.05581983354205
-34.9585077139048,-8.05575707633434
-34.9585901113657,-8.05573824917014
-34.9585330669697,-8.05549977168106
-34.9585013756385,-8.05533660279182
-34.9584379929763,-8.05517343383679
-34.9583809485802,-8.05495378321657
-34.9581971388597,-8.05499143761707
-34.9580006526067,-8.05504164347897
-34.9578929020808,-8.05506047067556
-34.957842195951,-8.05497261041726
-34.9577914898212,-8.05475295968808
-34.9577217688927,-8.05455213605999
-34.9576583862305,-8.05436386381817
-34.9576266948994,-8.05416931574301
-34.9575950035682,-8.05402497356231
-34.9578548724835,-8.05393083732979
-34.9580513587365,-8.05386807982929
-34.9583365807167,-8.05383042532432
-34.9585964496319,-8.05375511630386
-34.9588626568134,-8.05369235877612
-34.9589387160081,-8.05367980726941
-34.9589197012095,-8.05388690708046
-34.9589197012095,-8.05406890379668
-34.9589006864108,-8.05422579745189
-34.9588753333459,-8.05440151827354
-34.9588436420147,-8.05459606623715
-34.9588436420147,-8.05479061410727
-34.95910351093,-8.05476551116153
-34.9592619675857,-8.054690202315
-34.9593190119817,-8.05452703309947
-34.9594204242413,-8.05422579745189
-34.9594774686373,-8.05396849182543
-34.9595408512996,-8.05380532231906
-34.9596422635592,-8.05359194671152
-34.9597373375526,-8.05315891939763
-34.9597626906175,-8.05270706431555
-34.9597943819486,-8.05229286338076
-34.9598197350135,-8.05181590420381
-34.9598197350135,-8.05140797814634
-34.9598133967473,-8.05114439493686
-34.9597309992864,-8.05087453575899
-34.9595598660983,-8.05095612111079
-34.9594077477089,-8.05106908541694
-34.9592175997221,-8.05115067072956
-34.9590528048002,-8.05118832548369
-34.958907024677,-8.05125735919049
-34.9587739210863,-8.05108163700457
-34.9586915236253,-8.05088708735265
-34.9585837730995,-8.05073646820312
-34.9584760225736,-8.05053564258329
-34.9583872868465,-8.05035364427932
-34.9583302424504,-8.05020930073873
-34.9582731980544,-8.05006495714671
-34.9584253164438,-8.05003985390806
-34.9586154644306,-8.04999592323669
-34.9587992741512,-8.04992688931489
-34.9589577308068,-8.04987668281893
-34.9591288639949,-8.04982647631676
-34.959242952787,-8.04976999399437
