-34.9258561354417,-8.0480253139358
-34.9259385329026,-8.04812572738033
-34.9260145920974,-8.04825751998849
-34.9260652982272,-8.04837048504711
-34.9261667104868,-8.04851482924283
-34.9262364314153,-8.04864662172444
-34.92631249061,-8.04878468999253
-34.9264012263371,-8.04889765490418
-34.926451932467,-8.04902944726127
-34.9265343299279,-8.04926165273851
-34.9266674335186,-8.04944365153305
-34.9267498309796,-8.04961309861308
-34.9268639197716,-8.04977626980836
-34.9269336407001,-8.04992061350325
-34.9270540677584,-8.05011516361933
-34.9271618182843,-8.0503159894476
-34.9272315392127,-8.05045405714681
-34.9273266132061,-8.05063605540565
-34.9274977463942,-8.05094356951928
-34.9276562030499,-8.0512197044428
-34.9278083214393,-8.05152094232646
-34.9279731163612,-8.0518347315504
-34.9281505878155,-8.05211714164408
-34.9282963679387,-8.05239327576749
-34.9279984694261,-8.05256899738436
-34.9276435265174,-8.05275727046068
-34.9273456280048,-8.05287651003041
-34.9269463172326,-8.05299574956505
-34.9266230656551,-8.0530836102523
-34.9264329176683,-8.05274471892498
-34.9262998140775,-8.05244348195151
-34.9261857252855,-8.05226776028019
-34.9260906512921,-8.05211086586635
-34.9264772855319,-8.0519163167088
-34.926844904973,-8.05170921589
-34.9267371544471,-8.05147073602808
-34.9266294039213,-8.0512824623537
-34.9265343299279,-8.05110674017865
-34.9262617844802,-8.05122598023433
-34.9259829007662,-8.05138915077992
-34.925780076247,-8.05151466653951
-34.9256216195914,-8.05126991077229
-34.925526545598,-8.05108791279824
-34.9254314716046,-8.05092474213128
-34.9253554124099,-8.05082432938048
-34.9251589261569,-8.05091846633508
-34.9249053955078,-8.05106908541694
-34.9247722919171,-8.0511255675582
-34.9249751164363,-8.05153976968676
-34.9251399113582,-8.0518347315504
-34.9252730149489,-8.05211086586635
-34.9254124568059,-8.0523807242205
-34.9255645751953,-8.05267568547169
-34.9258181058444,-8.05304595567439
-34.9259258563702,-8.05325933156963
-34.9255962665264,-8.05336601947509
-34.9252793532151,-8.05347898310906
-34.9248737041767,-8.05359194671152
-34.9246772179237,-8.05367353151591
-34.9245884821965,-8.0534287770534
-34.924518761268,-8.0532781588491
-34.9244236872746,-8.05303967991106
-34.9241067739634,-8.05323422852896
-34.923815213717,-8.05339739826547
-34.9236250657302,-8.05352918915849
-34.9234159029447,-8.05367980726941
-34.9231560340295,-8.05382414957315
-34.9230736365685,-8.05388690708046
-34.9229405329778,-8.05364842850093
-34.9227884145883,-8.0534350528107
-34.9227567232572,-8.0533471921997
-34.9225665752704,-8.05304595567439
-34.9224778395433,-8.05288906156203
-34.9223510742188,-8.05271961585242
-34.9223130446214,-8.05263803085584
-34.922217970628,-8.05249368812932
-34.9221355731671,-8.05233679380302
-34.9220088078425,-8.05214224475398
-34.9219073955829,-8.0521014521996
-34.9218281672551,-8.05211714164408
-34.9217362623948,-8.05215793419689
-34.9216316810021,-8.0522144161863
-34.9214954082783,-8.05230855281782
-34.9213432898888,-8.0523807242205
-34.9211943406325,-8.05245289561033
